QueryId,EntityId
157,3556398
157,3802939
157,2245961
157,2014475
157,3277481
157,1626006
157,3226069
157,4226541
157,39047
157,601062
157,379736
157,2123019
157,2004890
157,2587917
157,3123278
157,247566
157,1638439
157,2614398
157,3236359
157,3134049
157,1615796
157,3917952
157,2109700
157,3723279
157,881025
157,1592008
157,925565
157,3919047
157,1762420
157,3201439
157,4018533
157,1763656
157,1102208
157,3218644
157,2613720
157,1799074
157,301476
157,3307642
157,2068947
157,3513614
157,491685
157,3595284
157,1762552
157,2184234
157,4538696
157,2328204
157,4173451
157,2077778
157,2069784
157,2606029
157,2749029
157,2102087
157,1511365
157,340868
157,1494777
157,4020730
157,1513783
157,4501854
157,4308233
157,1511092
157,4406479
157,2136620
157,3776672
157,4445784
157,3035007
157,633265
157,2204308
157,1615478
157,3226324
157,3490811
157,4217570
157,49092
157,3815843
157,1249758
157,47703
157,43035
157,3744300
157,4213657
157,3065595
157,3232102
157,463321
157,2259263
157,3233337
157,3035414
157,304597
159,2740619
159,4184716
159,3000211
159,4579379
159,3477041
159,3717124
159,2003359
159,2046579
159,2712360
159,4413815
159,2084024
159,3754262
159,2746985
159,299624
159,3412804
159,210034
159,2164233
159,2044553
159,698382
159,1123532
159,382523
159,2017302
159,4395852
159,1597478
159,3616670
159,2146423
159,4261750
159,3286230
159,1993674
159,2244984
159,2976588
159,3484452
159,3600259
159,1576623
159,3034144
159,2755786
159,593377
159,2441374
159,3930648
159,2015414
159,3639184
159,2160573
159,3692379
159,3275360
159,4225814
159,2262283
159,1611842
159,2303373
159,2020636
159,3036529
159,284528
159,1927353
159,2762711
159,3972844
164,2269644
164,187017
164,1235861
164,3545532
166,2528136
166,3369541
166,1299817
166,2450719
166,2481682
166,2500748
166,1675001
166,978646
166,4065536
166,1675132
166,4066452
166,553287
166,3247926
166,578187
166,4517685
166,4066475
166,2682346
166,4066468
166,1049445
166,4445577
166,3526027
166,1095176
166,2176948
166,1769597
166,2167488
166,2095134
166,4065689
166,1507848
166,327246
166,2726580
166,4065890
166,3251991
166,2135823
166,4066461
166,1215764
166,2178005
166,4066451
166,1217358
166,2041976
166,1217240
166,1674626
166,4066448
166,4066449
166,4175572
166,392030
166,4221382
166,4066454
166,629637
166,2202460
166,4066469
166,3516541
166,632293
166,2138125
166,3444441
166,4066463
166,4066457
166,4066450
166,4066456
166,2495139
166,606485
166,4066455
166,2133109
166,4066459
166,2682794
166,4066458
166,1819534
166,2010455
166,3589352
166,2854848
166,2713768
166,1329554
166,663738
166,3221998
166,2116683
166,4066453
166,375195
166,411541
166,2682276
166,2183717
166,2035237
166,3155784
166,2044652
166,1696586
166,2185263
166,4420564
166,3806522
166,873663
166,1122533
166,3623625
166,4066467
166,4066472
166,1607330
166,2404990
166,4066466
166,2830214
166,1295311
166,4511575
166,4065506
166,2044779
167,1027209
167,2495225
167,2476573
167,1659934
167,3380310
167,2039196
167,1504120
167,2880141
167,956668
167,3374567
167,543671
167,137796
167,3373350
167,1374556
167,1601204
167,688056
167,1127501
167,1595881
167,4467774
167,3545669
167,837855
167,4511755
167,1602592
167,396420
167,3373972
172,3737650
172,1673614
172,4446807
172,2530598
172,1282566
172,3163915
172,3164139
172,2594932
172,4200918
172,4476157
172,1800760
172,3523602
172,1452014
172,4448471
172,2309600
172,4476156
172,2809826
172,4476158
172,1799749
172,1596876
172,454753
172,2756297
172,187371
172,1366977
172,1189431
172,2309532
172,685332
172,4476154
172,1377213
172,4508404
172,1764130
172,603999
172,4476159
172,3590877
172,2143788
172,4440346
172,4513758
172,3163077
172,2756020
172,3466922
172,4476155
172,1516879
172,1762561
172,1516786
172,787731
172,4538598
172,438005
172,1891785
172,4621418
172,1009546
172,1827183
172,4476160
172,1376852
172,3274258
172,1603919
172,1598326
172,1306142
172,1405044
172,2741829
172,1595150
172,1817399
172,2021377
172,4507698
172,3603176
172,815181
172,2700369
172,1599583
172,3164326
172,1538306
172,372170
172,2593940
172,1109772
172,2102699
172,2610883
172,1537397
172,2036733
172,3523927
172,1855753
172,1811072
172,1342724
172,3614199
172,4518383
172,3233556
172,1298596
172,877697
172,2597114
172,2426180
172,1605737
172,2596783
172,1891649
172,2595525
172,925121
172,4477189
172,4107264
172,2128823
172,2169019
172,875395
172,3031110
172,2243800
177,758499
182,4475195
198,3109453
198,3766856
202,2701745
202,2835907
207,482584
209,2644946
209,3806555
209,3059539
209,3968404
209,4289596
209,808488
209,1053031
209,550867
209,3482169
209,1473761
209,1211495
209,736579
209,1431470
209,1659333
209,3248801
209,808543
209,1531282
209,3746723
209,3248280
209,349727
209,280198
209,2998582
209,4310587
209,2077472
209,3827162
209,4318329
209,1700786
209,1709957
209,808572
209,466697
209,352590
209,4318326
209,3763981
209,570869
209,3560644
209,3525782
209,3481045
209,1976593
209,444700
209,1681911
209,2738339
209,2526161
209,750607
209,808470
209,2174882
209,808484
209,3041746
209,305862
209,2944070
209,3530078
209,1709958
209,1142409
209,3773814
209,2469558
209,1588055
209,2830739
212,723450
212,1868840
212,657277
212,965322
212,4136253
212,1681223
212,705916
212,205243
212,3191603
212,4190412
212,4100948
212,3957169
212,3325476
212,4134766
212,2035803
212,1837719
212,4143133
212,1794388
212,4082110
212,3870025
212,4264601
212,1467251
212,3961631
212,4094452
212,2286883
212,4263249
212,2818323
212,4490481
212,4098271
212,1977506
212,1379940
212,4127539
212,948433
212,222799
212,2438404
212,3216011
212,4316731
212,4133767
212,1947403
212,4077159
212,2944892
212,4185322
212,1509053
212,1759811
212,414672
212,202474
212,1018026
212,2069651
212,840404
212,2840173
212,2108130
212,4283073
212,347339
212,2008779
212,1409101
212,4094451
212,1489929
212,2264749
212,4090916
212,4487649
212,1380032
212,3187301
212,4095280
212,4102745
220,4143610
225,3639292
227,1665964
227,1202267
227,1895672
227,2397306
227,2917079
227,1227691
227,1872001
227,1665949
227,952950
227,1202490
227,3799573
227,911364
227,4366176
227,3313905
228,2331361
231,1939192
231,1939437
231,1694499
231,1939604
231,996402
231,3109903
231,3913963
231,2465583
231,1939668
231,4290373
231,4290311
231,3904104
231,3096378
231,1939647
231,2839133
231,487129
231,1939191
231,1939812
231,727525
231,1985999
231,1939569
231,428557
231,643429
231,717007
231,1939608
231,268679
231,1939583
231,1451539
231,336631
231,4319526
231,2378840
231,1854505
231,3020728
231,3919685
231,2624589
231,2584143
231,4533580
231,1939597
231,2483598
231,1939359
231,4290335
231,1333677
231,1986000
231,4583868
231,1939581
231,1902346
231,2880505
231,421905
231,2796027
231,1781818
231,1939666
231,575994
231,3911739
231,1939626
231,4533667
231,4478249
231,3075426
231,1939654
231,3582100
231,3096151
231,2861123
231,3069062
231,3860803
231,1277349
231,1939415
231,3470939
231,1491087
231,1593452
231,2376576
231,1649003
231,3212101
231,3958675
231,171988
231,2249122
231,2076858
231,4376427
231,2195823
231,2269688
231,1939546
231,4533706
231,1474462
231,4533599
231,4289981
231,4526458
231,2907705
231,2763904
231,1782195
231,787371
231,4195934
231,1279421
231,3073000
231,3150478
231,3438408
231,1939297
231,4533721
231,4463771
231,2260620
231,2853401
231,4532603
233,2501569
233,1078172
233,1202286
233,4122609
233,2495889
233,234190
233,2203252
233,4042110
233,4619286
233,4114808
233,1665949
233,4120762
233,911367
233,576615
233,1749734
233,349716
233,2645109
233,4619294
233,725756
233,4444131
233,2266953
233,1195715
241,1075111
241,1054280
241,1075079
241,3362196
241,3161366
241,994396
241,994368
241,1075028
241,1075308
241,895962
241,1970099
243,3107710
243,2963973
243,2387035
243,2387116
243,2387112
243,2387177
243,4197312
243,2387216
243,3613125
243,2387180
243,2387121
243,2387185
243,1157782
243,2387143
243,2527553
243,985983
243,2618985
243,3629469
243,2000292
243,3291751
243,2273992
243,1061446
243,2387037
243,2663800
243,2273980
243,507109
243,3219128
243,3499539
243,2916295
243,4272987
243,2057702
243,942368
243,1446045
243,3864574
243,3989057
243,1976370
243,1631371
244,3199572
244,341192
244,1897276
244,2413991
244,3762613
244,4449261
244,663835
244,3918046
244,1697424
244,4491342
244,1676963
244,1516312
244,550071
244,3539567
244,3272459
244,2111347
244,1221686
244,2161013
244,1925404
244,2047124
244,1822300
244,2276182
244,341978
244,3182001
244,4510475
244,1126863
244,3763341
244,2271600
244,829569
244,2065373
244,2188019
244,4350457
244,3964088
244,3930779
244,2771861
244,1267789
244,3235681
244,1883260
248,3457742
248,2907567
248,726591
248,2910412
248,239662
248,3899525
248,2912261
248,2912198
248,3835264
248,2909670
248,4532106
248,455537
248,1535632
248,551665
248,2933114
248,2907459
248,2906878
248,1716957
248,2909391
248,1830344
248,3250221
248,2907061
248,2909871
248,3831806
248,2907961
248,3611944
248,1627423
248,650329
248,3278412
248,1985906
248,2912454
248,2908765
248,2908683
248,1039779
248,3028607
248,2657160
248,2907682
248,3592321
248,3901602
248,2910195
248,593335
248,2910099
248,3884978
248,2907500
248,2910834
248,2418391
248,833675
248,2908833
248,2907261
248,493301
248,2754146
248,2912102
248,4071956
248,3820834
248,2909249
248,2908234
248,2908489
248,737186
248,1035848
248,2910835
248,1755181
248,1249076
248,2907340
248,2930655
248,2298312
248,548804
248,2908716
248,2910736
248,1627532
248,2907407
248,4227057
248,2911770
248,1107711
248,2908062
248,2908717
248,3735800
248,2909445
248,2907284
248,2374596
248,2908768
248,3334289
248,2910007
248,774646
248,2907328
248,1632693
248,2389402
248,887239
248,3735765
248,3820832
248,516032
248,2901925
248,588809
248,1255553
248,954894
248,2908709
248,837472
248,2908511
248,1231169
248,729635
249,2178488
250,2387213
250,3871932
250,1461586
250,3291751
250,1461591
250,3291623
250,2939585
250,3407437
250,383425
250,2648967
250,3246827
250,3292190
250,994978
250,1461581
250,2686125
250,2677037
250,2017792
250,2685530
250,3198873
250,1083895
250,1992586
250,272537
250,212216
250,2494036
250,3674897
250,3816216
250,3758228
250,3969042
250,1357064
250,1089092
250,2758611
250,383476
250,524466
250,3912643
250,909869
250,1921482
250,2248234
250,772863
250,4080080
250,4595516
250,1182285
250,2740376
250,2178625
250,3758221
250,383488
250,367350
250,3731824
250,3291859
250,3181403
250,383487
250,2164238
250,8142
250,1947879
250,2681657
250,1354115
250,1271746
250,1733039
250,3293938
255,1180220
255,4045567
258,3975135
258,283858
258,3792499
258,2158959
258,3126533
258,2195240
258,2874429
258,2143022
258,914702
258,3444374
258,2184995
258,2163583
258,881382
258,3307697
258,2414745
258,1754337
258,3679358
258,3564163
258,4267429
258,1439467
258,1168967
258,3044350
258,1923906
258,2072272
258,3033106
258,243863
258,2302241
258,2725930
258,4339690
258,1597485
258,1528258
258,376769
258,3247898
258,2012175
258,3806220
258,317536
258,2194206
258,1630278
258,2139919
258,3226562
258,4617226
258,1770876
258,2226779
258,2120074
258,953040
258,3459884
258,1708439
258,700107
258,1433445
258,4062120
258,2093623
258,1378064
258,1799923
258,293646
258,1510024
258,2788892
258,2949877
258,1667969
258,4616400
258,1390098
258,214312
258,4400819
258,4173640
258,356680
258,2481109
258,903324
258,1297742
258,2250154
258,1418828
258,1133048
258,3108683
258,1223311
258,3495100
258,3959191
258,1249276
258,1784586
258,2178425
258,1048724
258,1126557
258,3774345
258,1118416
258,1235639
258,2084624
258,3557045
258,1223978
258,604718
258,3854453
258,3271084
258,1927000
258,1516812
258,1644863
258,1751820
258,2008671
258,2880581
258,2168828
258,444331
258,1405523
258,3926454
258,1601577
259,2495112
259,3368137
259,15509
259,17253
259,4071879
259,1271058
259,4131224
259,4329122
259,1639449
259,4329179
259,4490417
259,848121
259,127017
259,4329178
259,4329441
259,18057
259,4329442
259,2503870
259,443001
259,3368076
259,3217306
259,2503871
259,2503972
259,2503971
259,2503970
259,2503959
259,2503933
259,2503931
259,2503867
259,2503900
259,2503899
259,2503898
259,2503896
259,2503895
259,2503894
259,2503893
259,2503892
259,2503891
259,2503890
259,2503889
259,2503888
259,2503887
259,2503885
259,2503884
259,2503883
259,2503882
259,2503881
259,2503880
259,2503879
259,2503878
259,2503877
259,1544806
259,448373
259,2503973
259,2503969
259,2503968
259,2503967
259,2503966
259,2503965
259,2503964
259,2503962
259,2503961
259,2503960
259,2503958
259,2503957
259,2503956
259,2503955
259,2503954
259,2503953
259,2503951
259,2503950
259,2503865
259,2503864
259,2503863
259,2503862
259,2503861
259,3472584
259,2503944
259,2503943
259,2503942
259,2503940
259,2503939
259,2503938
259,2503937
259,2503936
259,2503935
259,2503934
259,2503932
259,2503929
259,2503928
259,2503927
259,2503926
259,2503925
259,2503924
259,2503923
259,2503922
259,2503921
259,2503920
259,2503918
260,2458823
260,1986620
262,2501595
262,984788
263,2829449
263,2711912
263,2017197
263,1100242
263,1716641
263,3275180
263,3380756
263,2485573
263,390027
263,1234263
263,2278599
263,2495338
263,3787981
263,2521314
263,1121256
263,2080332
263,1462353
263,1847077
263,2075741
263,2808327
263,2415575
263,2156291
263,2101891
263,3050746
263,3454867
263,1144761
263,219068
263,3034250
263,2069834
263,1553602
263,4590605
263,2122243
263,3689681
263,3519291
263,3975842
263,2483342
263,2521508
263,662394
263,2742141
263,2614350
263,3274240
263,2521507
263,1093470
263,4213554
263,1614499
263,2557982
263,3767969
263,3623447
263,1371215
263,1758115
263,3255381
263,3622746
263,1811039
263,1194663
263,664121
263,2455526
263,4552636
263,1716876
263,3717424
263,2133571
263,2279399
263,2734536
263,875912
263,2835209
263,2087679
263,3472147
263,4025798
263,2158891
263,2192757
263,3561983
263,587962
263,1329007
263,3358554
263,283798
263,2474982
263,1294461
263,2118559
263,543129
263,3932537
263,1435556
263,1221299
263,2130465
263,2754790
263,3854483
263,2177911
263,1131039
263,2480367
263,285991
263,2146600
263,3259114
263,2478351
263,2478350
263,2478349
263,2478348
263,2478347
263,2478346
263,2478345
263,2478344
263,2478343
266,3608817
269,2916531
269,2854373
269,756957
269,3177009
272,4529577
272,543002
272,1664275
272,989287
272,735263
272,904886
272,3222897
272,755111
272,533011
272,4182726
272,2412803
272,4338194
272,841823
272,3619346
272,3451973
272,1900415
272,1240876
272,1648881
272,2990357
278,308376
278,334089
278,2021009
278,4248646
279,928480
279,4086983
281,2508081
281,2508102
281,2508082
281,1057184
281,2886234
281,1711457
281,1977872
281,3671370
281,990995
281,3683352
281,4047029
281,2578432
281,1721466
281,624690
281,972004
281,3152304
281,1891066
281,1284873
281,1831020
281,1195755
281,918514
281,3977879
281,4468068
281,3483692
281,4543062
281,4014470
281,1152454
281,1473703
281,1792773
281,3941404
281,4456561
281,4331602
281,3815815
281,2944623
281,2590556
281,3795242
281,4277634
281,1534264
281,4240036
281,774349
281,1949621
281,1332131
281,2311811
281,3458997
281,341763
281,4272049
281,2682281
281,1747261
281,3459345
281,1569249
281,682941
281,1759797
281,1332115
281,2706943
281,3018531
281,3311948
281,681011
281,1484597
281,2589073
281,3637054
281,527358
281,1432119
281,1869983
281,3008838
281,3795067
281,1860315
281,1027029
281,485506
281,2275636
281,3670524
281,3016453
281,1413040
281,1257430
281,1766989
281,845017
281,1052592
281,3865942
281,1977884
281,1023050
281,3684892
281,2913243
281,1588431
281,335525
281,3264473
281,3484682
281,1134605
281,3319578
281,1751068
281,1790254
281,1170126
281,4257323
281,3741663
281,779624
281,3592410
281,1467058
281,4261712
281,3683316
281,833599
281,732615
282,3339126
282,4191471
282,3339009
282,603998
282,774030
282,774031
282,3070877
282,1754865
282,818111
282,3157690
282,1768071
282,774065
282,4500339
282,3164139
282,700565
282,603999
282,2309322
282,3338726
282,2811049
282,3761205
282,313640
282,2309600
282,4176079
282,505040
282,1799865
282,1615566
282,4579390
291,1418548
291,2997617
291,2798623
291,3583141
293,2056024
293,2928157
293,4340008
293,1964470
293,466516
293,588241
293,502773
293,4547533
293,1970422
293,3839206
293,3718113
293,3596807
293,3838800
293,351647
293,750139
293,366214
293,1970736
293,2931933
293,3076477
293,1771442
293,4547127
293,4589494
293,470119
293,466947
293,350831
293,4078402
293,1964567
293,3442144
293,470041
293,2241286
293,1006981
293,1006966
293,673648
293,1964535
293,1620483
293,348979
293,3257569
293,3364949
293,2945474
293,1969159
293,2274688
293,350191
293,4548387
293,2979461
293,469161
293,3271776
293,371168
293,4547683
293,1471469
293,558707
293,1969202
293,2980003
293,4552826
293,2831923
293,2857304
293,3795733
293,1971924
293,4479560
293,2987381
293,769660
293,3447359
293,1533183
293,4548388
293,3173008
293,1436014
293,1112281
293,466522
293,2796244
293,4319094
293,2312433
293,997374
293,2364821
293,1050473
293,792724
293,2978541
293,4052261
293,2777935
293,2949522
293,2404096
293,4579754
293,3275129
293,241353
293,654506
293,2978521
293,257851
293,2746088
293,351715
293,2915065
293,1935102
293,2324559
293,936589
293,466496
293,837589
293,1955439
293,1174042
293,2043001
293,1616584
293,549941
293,754178
294,3582027
294,2524398
294,2524400
294,546163
294,826749
294,3935738
294,2553738
294,4539075
294,3824936
294,3835473
294,571569
294,4011386
294,484986
294,2966175
294,2925362
294,2535224
294,3196497
294,4624349
294,1457854
294,3834714
294,2535077
294,2535087
294,1465777
294,1436647
294,2524416
294,2912280
294,3218029
294,2092407
294,1442322
294,2524391
294,3701495
294,3246545
294,2535096
294,2907254
294,3917433
294,594528
294,4265604
294,1857911
294,3319698
294,1215962
294,2012717
294,2298882
294,530243
294,4578481
294,2907243
294,2012758
294,695529
294,2866285
294,3301285
294,3530223
294,3860698
294,2824635
294,2012754
294,3069474
294,4490721
294,1203132
294,1135443
294,1838957
294,4499086
294,2947532
294,2524393
294,2907633
294,529702
294,278027
294,4633134
294,3730641
294,3333441
294,388463
294,1093214
294,790171
294,3116954
294,2524401
294,1364695
294,2919630
294,1865250
294,431910
294,834318
294,1050279
294,3759034
294,2539080
294,3885838
294,847162
294,3249876
294,2908296
294,1686815
294,1252545
294,4262982
294,2535068
294,2867561
294,3457742
294,703064
294,2534961
294,2535169
294,946298
294,4380010
294,4288328
294,3301250
294,2910596
294,2906883
296,2019272
296,462213
296,2530394
296,4333855
296,688199
296,462220
296,4289701
296,462235
296,1237996
296,462238
296,2539371
296,3689203
296,462228
296,4481166
296,462230
296,1477559
296,49082
296,4293214
296,462229
296,4079090
296,746390
296,462232
296,562823
296,462234
296,462240
296,4475937
296,802656
296,4293213
296,462241
296,462223
296,2201095
296,3894202
296,2106191
296,4466700
296,3750260
296,462217
296,1479322
296,2296718
296,970172
296,899372
296,2400016
296,462219
296,2809439
296,1006683
296,3872967
296,3077210
296,426967
296,549053
296,2719163
296,462231
296,4475936
296,2608556
296,636311
296,1962232
296,3823500
296,4265637
296,2763424
296,4060692
296,462239
296,500413
296,2728673
296,2701635
296,4126493
296,1389786
296,462216
296,462222
296,1877608
296,1476063
296,530437
296,462233
296,3967727
296,3506916
296,3598107
296,4476384
296,462221
296,4080773
296,4359004
296,2718585
296,3278525
296,3068382
296,1362950
296,2913001
296,548254
296,462237
296,1200468
296,4513926
296,1277494
296,2455270
296,3537360
296,1809768
296,462225
296,2376038
296,2784625
296,3633585
296,3068073
296,899353
296,558223
296,4443575
296,2888766
298,463348
302,3784320
302,3553118
302,4296573
302,4515952
302,1987011
302,3212996
302,196919
304,3606834
304,2482656
304,4518919
304,544282
304,2250906
304,1741510
304,1125854
304,1886100
304,1128167
304,2725278
304,202093
304,1170988
304,1133745
304,1119276
304,1127115
304,3929453
304,1144743
304,4240502
304,4240503
304,1129936
304,1223906
304,4249655
304,4240506
304,4240505
304,4240504
304,482807
304,1358046
304,3914490
304,3799052
304,1131454
304,1483520
304,3078687
304,4375943
304,1970179
304,1927887
304,4505960
304,3311078
304,4174706
304,3320424
304,4502077
304,3564359
304,1126829
304,1145033
304,2804996
304,3911465
304,4340339
306,1273191
306,3172249
306,849305
306,1273185
306,1273192
306,1273184
306,1273200
306,3167225
306,1273186
306,993259
306,3560303
306,889019
306,1273189
306,1273188
306,4532595
306,1273314
306,4094026
306,1273315
306,659984
306,4222749
306,1273187
306,1273353
306,1272985
306,1273190
306,993258
306,1273193
306,4116624
306,1164451
306,1953061
306,1273242
306,2581778
306,1273323
306,1273328
306,995891
306,2565717
306,1660240
306,1272936
306,1273351
306,1273153
306,1852583
306,1272966
306,1273114
306,1852584
306,4534820
306,1644558
306,4464960
306,1273309
306,1410446
306,3113710
306,1272982
306,1272979
306,3329460
306,2566930
306,1221403
306,3024950
306,4425778
306,4183813
306,1273124
306,3461022
306,2451577
306,1919202
306,3929816
306,4424271
306,2044517
306,2602059
306,3884123
306,3560330
306,2109912
306,546870
306,1641649
306,3128900
306,488224
306,4487404
306,4342516
306,336098
306,1587350
306,518562
306,2218681
306,754558
306,1805760
306,4198728
306,4487385
306,1621204
306,4532596
306,1878092
306,4019098
306,836136
306,2565716
306,3749996
306,4182560
306,4102194
306,2692211
306,2218178
306,2212641
306,2568309
306,2564443
306,4615676
306,3927875
306,3559892
307,1644560
307,3752521
307,4126619
307,3832926
307,4264687
307,3942786
307,256336
307,3845964
307,3857707
307,2567910
307,4106032
307,4073091
307,1644559
307,4586293
307,3857706
307,3018585
307,4019049
307,2451577
307,1643179
307,921317
307,1644558
307,2622748
307,1795833
307,1171809
307,1919987
307,1859294
307,2860534
307,2034760
307,4019098
307,4086111
307,611777
307,1794279
307,2997421
307,2582160
307,3168135
307,4116626
307,3905986
307,1726866
307,326545
307,3483836
307,3865082
307,1769281
307,2808721
307,1621204
307,1171801
307,257256
307,4234957
307,4113829
307,3611109
307,3147473
307,2436726
307,3132516
307,4056782
307,2017825
307,3054571
307,2807640
307,3759624
307,1273314
307,1878089
308,632284
312,2404520
312,2404632
312,2075515
312,2908243
312,313017
312,1683107
312,2139353
312,2141227
312,3704591
316,3060022
320,1681114
320,3275668
323,296762
323,783633
326,3880866
327,592769
327,592771
327,597325
327,592772
327,592765
327,592762
327,3015473
327,592770
327,592761
327,592766
327,592768
327,1043340
327,592767
327,3026731
327,2908565
327,1220033
327,592763
327,2581524
327,592764
327,1518906
327,597340
327,597328
327,4314477
327,593762
327,3792177
327,592581
327,592786
327,592954
327,593500
327,4464987
327,2115758
327,594311
327,592559
327,593060
327,593755
327,843877
327,4297523
327,594011
327,519959
327,592368
327,592553
327,593532
327,1019326
327,1019281
327,592685
327,592877
327,1947132
327,1477284
327,593868
327,1962148
327,777288
327,256327
327,592885
327,376544
327,592632
327,922281
327,4090895
327,3871558
327,597302
327,2552635
327,592379
327,592857
327,593067
327,593136
327,4152297
327,592687
327,209893
327,3271877
327,593044
327,1724197
327,1483271
327,1912075
327,2891676
327,1953999
329,2714747
329,698245
329,4198779
329,698169
329,818636
329,74986
329,3472862
329,950093
329,392168
329,3909543
329,512778
329,697987
329,697975
329,3767365
329,687452
329,3237742
329,1124577
329,2109644
329,4199132
329,2399828
329,328092
329,698050
329,3480646
329,327992
329,698026
329,64159
329,4292157
329,3766016
329,698018
329,2764922
329,698145
329,1468937
329,132363
329,2018559
329,163570
329,3055735
329,697055
329,1126073
329,2842373
329,4570981
329,139197
329,3258055
329,4195482
329,83071
329,80526
329,4430780
329,3073837
329,2752372
329,126018
329,2842342
329,2489377
329,80003
329,84413
329,76206
329,2842441
329,163385
329,4292362
329,61830
329,3427386
329,698138
329,73352
329,80511
329,105275
329,135687
329,78525
329,696929
329,115066
329,115067
329,1078125
329,2842440
329,2489374
329,4012006
329,2107422
329,1328267
329,156960
329,3343112
329,696847
329,149482
329,2125643
329,117264
329,3480748
329,3227411
329,3289209
329,2804651
329,142397
329,128888
329,2812312
329,122779
329,2146565
329,633047
329,2934740
329,370170
329,171540
329,2418337
329,2706830
329,3929791
329,697065
329,3595311
329,1132391
330,4138242
330,724653
330,2326326
330,724650
330,1695681
330,724655
330,713757
330,2153405
330,724656
330,3402449
330,2153407
330,724637
330,4207626
330,4523969
330,724845
330,713795
330,2153406
330,724651
330,4082081
330,2676314
330,3862237
330,4378134
330,1254730
330,2045454
330,2566572
330,173288
330,3521124
330,4523970
330,2704334
330,3169942
330,724654
330,1835117
330,2075985
330,4282710
330,724652
330,1912815
330,173009
330,1683034
330,1857432
330,724749
330,3212529
330,1476180
330,1053234
330,75305
330,1344113
330,1546833
330,724849
330,572494
330,1673386
330,547510
330,1489556
330,230
330,1789018
330,713659
330,4549597
330,2944278
330,2973503
330,2552624
330,928158
330,2801307
330,4082057
330,1838227
330,226691
330,378593
330,4165012
330,2717529
330,1762272
330,4110961
330,181850
330,3589075
330,724844
330,4506124
330,1546797
330,3160441
330,4191425
330,933941
330,3498691
330,724592
330,2414507
330,3890850
330,512825
330,4207611
330,3243888
330,4553200
330,1176165
330,714209
330,499163
330,2955909
330,1082651
330,3583643
330,1278868
330,512829
330,4457632
330,2116184
330,183121
330,1518874
330,2886759
330,1466548
330,481317
334,3137746
334,496884
334,1378167
334,616557
334,2193212
334,3975656
334,1606308
334,3138007
334,3466817
334,1894444
334,4012872
334,2270542
334,3466816
334,509897
334,4077163
334,3065215
334,3519844
334,2673547
334,1414594
334,583647
334,4440298
334,3441187
334,1963892
334,583591
334,4375184
334,1034665
334,1547481
334,3108300
334,328453
334,3762687
334,862544
334,4440265
334,822313
334,3976281
334,4517107
334,315593
334,3509759
334,3977023
334,2249940
334,1319847
334,2699541
335,824032
335,823786
335,3068458
335,823784
335,4290492
335,3068213
335,4290129
335,3048218
335,4290473
335,3068118
335,4083868
335,1037379
335,3913889
335,3068164
335,3068080
335,3068172
335,1318967
335,836348
335,4290034
335,3883374
335,4290431
335,823973
335,4290290
335,4290408
335,2376470
335,3072069
335,3861330
335,720897
335,3861213
335,3861108
335,4290352
335,4290015
335,4290318
335,4290469
335,4290010
335,3861281
335,3068361
335,3861110
335,4290017
335,3068122
335,2481671
335,3068134
335,462016
335,823969
335,823762
335,1277020
335,3068322
335,2623486
335,3068152
335,824098
335,1975032
335,3861364
335,3861141
335,2549129
335,3861359
335,1974650
335,3068205
335,3861099
335,3068142
335,3068111
335,3067960
335,3068193
335,3068284
335,648538
335,2498442
335,823908
335,3068215
335,4290041
335,2539606
335,3861103
335,3861217
335,3068167
335,4290219
335,3068234
335,4290202
335,3068344
335,1975033
335,823805
335,1560576
335,4324725
335,3068176
335,2400928
335,4290491
335,3068207
335,3861365
335,824030
335,4290086
335,2130120
335,3068053
335,3861294
335,3068196
335,3068116
335,3068104
335,3068042
335,823934
335,3068218
335,1013410
335,824105
335,3068266
337,2475680
337,886747
337,3404853
337,3424185
337,2769254
337,887076
337,886738
337,886752
337,4331691
337,3068573
337,886897
337,3100517
337,2552642
337,4196481
337,3859358
337,4265188
337,887188
337,887439
337,887417
337,3895096
337,4195709
337,156181
337,886744
337,1578687
337,3424177
337,887067
337,5118
337,4245235
337,2515525
337,3560409
337,2235599
337,3577653
337,887339
337,1681938
337,886987
337,948100
337,887435
337,577631
337,1305732
337,886793
337,3862185
337,886961
337,592655
337,3116878
337,887526
337,1705519
337,2539470
337,2719551
337,164413
337,3883304
337,3074508
337,3563425
337,2759521
337,4084853
337,4426859
337,3466943
337,4084860
337,4046725
337,1579594
337,2764053
337,886822
337,3819835
337,531576
337,1835420
337,2139158
337,4431446
337,887536
337,590530
337,3225827
337,886757
337,3288062
337,1839141
337,2602254
337,887229
337,3768184
337,4554310
337,887250
337,3221899
337,887057
337,148768
337,4394747
337,887287
337,349406
337,1974663
337,432955
337,887409
337,4433329
337,1281007
337,4530343
337,1610031
337,3226776
337,403335
337,1192692
337,887338
337,648423
337,1168148
337,887332
337,4401380
337,3115088
338,4400599
338,4400594
338,1061438
338,3676583
338,2624536
338,3654350
338,573754
338,2266355
338,1050297
338,4400598
338,3724629
338,1279959
338,1468567
338,1820010
338,3374455
338,2801327
338,4400605
338,4400601
338,3076574
338,4400610
338,4400611
338,3404246
338,1483093
338,3100758
338,3008046
338,2578825
338,736449
338,518099
338,3654476
338,1469159
338,3374459
338,4400615
338,4068544
338,4400614
338,2155062
338,2624513
338,3251196
338,573777
338,238839
338,2986765
338,629932
338,2912206
338,553108
